0.76	-0.02717	0.214		0.76	-0.05267	0.19912		0.76	-0.00951	0.206		0.76	-0.0394	0.20019		0.76	-0.0097	0.204		0.76	-0.0124	0.205		0.76	-0.01477	0.20487		0.76	-0.07666	0.18432		0.76	-0.00631	0.20683		0.76	-0.01845	0.20337		
0.77	-0.01808	0.216		0.77	-0.04303	0.20281		0.77	-0.00116	0.207		0.77	-0.03045	0.20258		0.77	-0.00096	0.205		0.77	-0.00386	0.206		0.77	-0.00675	0.20643		0.77	-0.0679	0.18797		0.77	0.00143	0.20767		0.77	-0.01018	0.20479		
0.78	-0.00911	0.218		0.78	-0.03343	0.20623		0.78	0.00627	0.208		0.78	-0.02094	0.20487		0.78	0.00714	0.206		0.78	0.0041	0.207		0.78	0.0011	0.20742		0.78	-0.05887	0.19166		0.78	0.00893	0.20873		0.78	-0.00196	0.20588		
0.79	-0.00039	0.22		0.79	-0.02461	0.20886		0.79	0.01543	0.209		0.79	-0.01185	0.2064		0.79	0.01689	0.207		0.79	0.01285	0.208		0.79	0.00817	0.20876		0.79	-0.04989	0.19457		0.79	0.01848	0.20913		0.79	0.00587	0.20718		
0.8	0.00828	0.221		0.8	-0.01568	0.21124		0.8	0.02514	0.208		0.8	-0.00319	0.20781		0.8	0.02675	0.207		0.8	0.02318	0.208		0.8	0.01794	0.20913		0.8	-0.04062	0.19771		0.8	0.02668	0.20827		0.8	0.01551	0.20744		
0.81	0.01618	0.222		0.81	-0.00634	0.21347		0.81	0.03335	0.207		0.81	0.00488	0.20893		0.81	0.03469	0.205		0.81	0.03124	0.207		0.81	0.02647	0.20816		0.81	-0.03162	0.20012		0.81	0.03511	0.20765		0.81	0.02432	0.20684		
0.82	0.03555	0.223		0.82	0.00249	0.215		0.82	0.04203	0.206		0.83	0.02422	0.20915		0.82	0.04343	0.204		0.82	0.04005	0.206		0.82	0.03446	0.20753		0.82	-0.02262	0.20215		0.82	0.04348	0.20637		0.82	0.03249	0.20586		
0.83	0.04395	0.222		0.83	0.0116	0.21627		0.83	0.05066	0.205		0.84	0.03262	0.2078		0.83	0.05239	0.203		0.83	0.04874	0.205		0.83	0.04283	0.20643		0.83	-0.01367	0.20404		0.83	0.05191	0.20502		0.83	0.04091	0.20464		
0.84	0.05273	0.221		0.84	0.01968	0.21748		0.84	0.05962	0.203		0.85	0.04157	0.20659		0.84	0.0613	0.2		0.84	0.05773	0.203		0.84	0.05117	0.20519		0.84	-0.00536	0.20532		0.84	0.06047	0.20283		0.84	0.04917	0.20324		
0.85	0.06146	0.219		0.85	0.02984	0.21767		0.85	0.06816	0.2		0.86	0.05071	0.20494		0.85	0.07036	0.198		0.85	0.06655	0.2		0.85	0.05956	0.20302		0.85	0.00285	0.20631		0.85	0.06881	0.2003		0.85	0.05752	0.20107		
0.86	0.07021	0.217		0.86	0.03888	0.21702		0.86	0.07655	0.198		0.87	0.05964	0.20262		0.86	0.07929	0.195		0.86	0.07517	0.197		0.86	0.06784	0.20066		0.86	0.01096	0.20728		0.86	0.07726	0.19771		0.86	0.06587	0.19857		
0.87	0.07889	0.215		0.87	0.04738	0.21612		0.87	0.08475	0.195		0.88	0.06839	0.20011		0.87	0.08834	0.192		0.87	0.08438	0.194		0.87	0.07598	0.19792		0.87	0.0208	0.20743		0.87	0.08603	0.19429		0.87	0.07429	0.19592		
0.88	0.08737	0.212		0.88	0.05604	0.21492		0.88	0.09352	0.191		0.89	0.07729	0.19725		0.88	0.09737	0.188		0.88	0.09344	0.19		0.88	0.08472	0.19464		0.88	0.02939	0.20649		0.88	0.09461	0.19061		0.88	0.08336	0.19242		
0.89	0.09668	0.209		0.89	0.0652	0.21305		0.89	0.102	0.188		0.9	0.08652	0.19392		0.89	0.107	0.183		0.89	0.102	0.186		0.89	0.0933	0.19095		0.89	0.03793	0.20548		0.89	0.104	0.18603		0.89	0.09221	0.18881		
0.9	0.106	0.205		0.9	0.07408	0.21073		0.9	0.112	0.183		0.91	0.09577	0.18994		0.9	0.117	0.178		0.9	0.112	0.182		0.9	0.10177	0.18712		0.9	0.04649	0.20401		0.9	0.11244	0.18183		0.9	0.10063	0.18492		
0.91	0.115	0.2		0.91	0.08355	0.20798		0.91	0.12	0.178		0.92	0.10566	0.18544		0.91	0.126	0.174		0.91	0.121	0.177		0.91	0.11099	0.18236		0.91	0.05484	0.20244		0.91	0.12125	0.17727		0.91	0.10999	0.18027		
0.92	0.125	0.195		0.92	0.09245	0.20497		0.92	0.129	0.173		0.93	0.11536	0.18056		0.92	0.135	0.168		0.92	0.131	0.171		0.92	0.11992	0.17769		0.92	0.06347	0.20022		0.92	0.13029	0.17219		0.92	0.11905	0.17555		
0.93	0.134	0.19		0.93	0.10165	0.20127		0.93	0.138	0.168		0.94	0.12455	0.17568		0.93	0.145	0.162		0.93	0.14	0.166		0.93	0.12881	0.17245		0.93	0.07198	0.1977		0.93	0.1403	0.16644		0.93	0.12807	0.17033		
0.94	0.143	0.185		0.94	0.11068	0.19757		0.94	0.148	0.162		0.95	0.13479	0.16968		0.94	0.155	0.156		0.94	0.15	0.16		0.94	0.13861	0.16667		0.94	0.08097	0.19429		0.94	0.15004	0.16039		0.94	0.13794	0.16452		
0.95	0.153	0.179		0.95	0.12028	0.19295		0.95	0.158	0.156		0.96	0.14484	0.16369		0.95	0.164	0.15		0.95	0.16	0.154		0.95	0.14749	0.1616		0.95	0.08994	0.19072		0.95	0.1595	0.15446		0.95	0.14794	0.15859		
0.96	0.163	0.173		0.96	0.12992	0.18803		0.96	0.166	0.151		0.97	0.15531	0.15727		0.96	0.176	0.143		0.96	0.17	0.148		0.96	0.15718	0.15568		0.96	0.09895	0.18676		0.96	0.16767	0.14891		0.96	0.15649	0.15335		
